공고게시일,공고ID,주택유형,지역,전체세대수,특별공급코드,공급유형코드,공고일,번호,시스템구분,상세URL,마감일,상위공급코드,공고명,상위주택유형,공고상태,모바일상세URL,구분,신청일시,서류제출시작일,서류제출종료일,계약시작일,계약종료일,전용면적,임대보증금,월임대료,공급면적,총세대수,첨부파일명,다운로드링크,파일구분명,단지명,단지주소,단지상세주소,교육환경,교통여건,편의시설,난방방식,부대시설,입주예정월
2024.03.21,2015122300015500,국민임대,경상남도,1241,062,07,20240321,895,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015500&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.05,06,함안칠원 국민임대주택 예비입주자 모집('24.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015500&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,함안칠원국민임대주택예비입주자모집공고_24.03.21_게시용.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56594700,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2012.08
2024.03.21,2015122300015499,국민임대,경상남도,1241,062,07,20240321,896,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015499&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.05,06,밀양내이 국민임대주택 예비입주자 모집('24.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015499&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,밀양내이국민임대주택예비입주자모집공고_24.03.21_게시용.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56594586,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2013.11
2024.03.21,2015122300015498,국민임대,경상남도,1241,062,07,20240321,897,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015498&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.05,06,창원시 국민임대주택 예비입주자 모집 공고('24.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015498&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,창원시국민임대주택예비입주자모집공고_24.03.21_게시용.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56594320,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2021.10
2024.03.21,2015122300015485,영구임대,충청북도,1241,062,09,20240321,898,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015485&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,2024.04.05,06,청주시 영구임대주택 예비입주자 모집 공고('24.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015485&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=09&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,24.03.21_청주시영구임대주택예비입자모집공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56589290,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2019.04
2024.03.21,2015122300015512,국민임대,경상남도,1241,062,07,20240321,899,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015512&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.04,06,김해시 국민임대주택 예비입주자 정례모집 공고('24.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015512&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,김해시국민임대주택예비입주자모집공고문('24.03.21).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56602066,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2009.06
2024.03.21,2015122300015367,국민임대,전라남도,1241,062,07,20240321,900,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015367&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.03,06,'2024.3.21. 순천시·광양시·보성군·고흥군 국민임대주택 예비입주자 정례모집,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015367&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,"24.03.21.순천시,광양시,보성군,고흥군국민임대예비입주자모집공고문.pdf",https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56526980,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2010.06
2024.03.21,2015122300015551,국민임대,충청북도,1241,062,07,20240321,901,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015551&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.02,06,증평군 지역 국민임대주택 예비입주자 모집공고(2024.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015551&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,■240321증평군국민임대예비입주자모집공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56618504,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2016.02
2024.03.21,2015122300015549,국민임대,충청북도,1241,062,07,20240321,902,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015549&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.04,06,음성군 지역 국민임대주택 예비입주자 모집공고(2024.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015549&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,■240321음성군국민임대예비입주자모집공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56617459,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
2024.03.21,2015122300015513,국민임대,충청북도,1241,062,07,20240321,903,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015513&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.04,06,제천시지역 국민임대주택 예비입주자 모집공고(2024.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015513&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,240321제천시국민임대_예비입주자모집공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56602639,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2011.07
2024.03.21,2015122300015494,국민임대,충청북도,1241,062,07,20240321,904,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015494&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.04,06,청주시지역 국민임대주택 예비입주자 모집 공고(2024.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015494&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,240321청주시국민임대_예비입주자모집공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56592979,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2019.12
2024.03.21,2015122300015493,국민임대,충청북도,1241,062,07,20240321,905,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015493&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.05,06,진천군지역 국민임대주택 예비입주자 모집 공고(2024.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015493&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,240321진천군국민임대_예비입주자모집공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56597866,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2007.03
2024.03.21,2015122300015491,국민임대,충청북도,1241,062,07,20240321,906,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015491&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.04,06,보은군지역 국민임대주택 예비입주자 모집 공고(2024.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015491&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,240321보은군국민임대예비입주자모집공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56597876,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2018.07
2024.03.21,2015122300015461,국민임대,강원특별자치도,1241,062,07,20240321,907,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015461&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.09,06,원주시지역 국민임대주택 예비입주자 모집,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015461&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,(20240321)원주시지역국민임대주택예비입주자모집공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56619070,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2012.11
2024.03.21,2015122300015514,국민임대,경상북도,1241,062,07,20240321,908,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015514&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.03,06,칠곡북삼휴먼시아 국민임대주택 예비입주자 모집(45형),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015514&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.07.02,2024.08.30,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,칠곡북삼휴먼시아국민임대주택예비입주자모집공고문(2024.03.21).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56603269,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
2024.03.21,2015122300015509,국민임대,경상북도,1241,062,07,20240321,909,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015509&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.01,06,칠곡왜관3단지 국민임대주택 예비입주자 모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015509&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.07.01,2024.08.01,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,칠곡왜관3국민임대주택_표준입주자_모집공고문(2024.3.21).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56598665,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2007.11
2024.03.21,2015122300015492,국민임대,전북특별자치도,1241,062,07,20240321,910,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015492&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.02,06,무주남대천단지 국민임대주택 예비입주자 모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015492&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,국민임대주택표준입주자모집공고문_무주남대천.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56592468,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2009.10
2024.03.21,2015122300015484,국민임대,대구광역시,1241,062,07,20240321,911,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015484&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.03,06,대구안심4단지 국민임대 예비입주자 모집 (46㎡),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015484&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2.대구안심4국민임대주택표준입주자모집공고문(공고일_2024년3월21일).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56613927,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2003.08
2024.03.21,2015122300015481,국민임대,전북특별자치도,1241,062,07,20240321,912,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015481&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.02,06,김제하동단지 국민임대주택 예비입주자 모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015481&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,김제하동국민임대주택예비입주자모집공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56587512,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2022.03
2024.03.21,2015122300015471,국민임대,전북특별자치도,1241,062,07,20240321,913,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015471&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.02,06,익산시 지역 국민임대주택 예비입주자 모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015471&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,★국민임대주택표준입주자_모집공고문_(익산권)_최종.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56579090,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2010.10
2024.03.21,2015122300015470,국민임대,경상북도,1241,062,07,20240321,914,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015470&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.01,06,"구미도산휴먼시아 국민임대주택 예비입주자 모집(46,51형)",임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015470&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.07.01,2024.07.31,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,구미도산휴먼시아국민임대주택예비입주자모집공고문(2024.03.21).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56578781,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.09
2024.03.21,2015122300015469,국민임대,전북특별자치도,1241,062,07,20240321,915,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015469&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.04,06,군산시 지역 국민임대주택 예비입주자 모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015469&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,★국민임대주택표준입주자_모집공고문_(군산권)_최종.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56578362,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2011.06
2024.03.21,2015122300015468,국민임대,강원특별자치도,1241,062,07,20240321,916,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015468&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.04,06,평창하진부 국민임대주택 예비입주자 모집공고 (2024.03.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015468&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,평창하진부_국민임대_주택_표준입주자_모집공고문(24.03.21.예비입주자).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56576912,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2009.08
2024.03.21,2015122300015462,국민임대,강원특별자치도,1241,062,07,20240321,917,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015462&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.02,06,춘천시 국민임대주택 예비입주자모집(24.3.21),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015462&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,24.3.21춘천시지역예비자모집공고.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56571541,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2017.12
2024.03.21,2015122300015537,국민임대,경상북도,1241,062,07,20240321,918,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015537&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.02,06,구미도량2지구3단지 국민임대주택 예비입주자 모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015537&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.07.01,2024.07.31,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,구미도량2-3단지국민임대주택표준입주자_모집공고문(2024.03.21).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56609937,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
2024.03.21,2015122300015453,국민임대,경상북도,1241,062,07,20240321,919,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015453&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.02,06,"칠곡왜관4단지 국민임대 예비입주자 모집공고(46,51형)",임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015453&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.07.04,2024.07.31,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,24.03.21국민임대주택표준입주자모집공고문(칠곡왜관4).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56562028,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA
2024.03.21,2015122300015531,국민임대,대구광역시,1241,062,07,20240321,920,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015531&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.05,06,대구태전휴먼시아1단지 국민임대주택 예비입주자 모집공고(2024.03.21.),임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015531&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.07.22,2025.07.21,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,대구태전휴먼시아1단지국민임대주택예비입주자모집공고문(2024.03.21).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56612162,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2024.07
2024.03.21,2015122300015432,국민임대,경상남도,1241,062,07,20240321,921,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015432&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.04.03,06,양산시 국민임대주택 예비입주자 정례모집 공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015432&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,양산시국민임대주택예비입주자정례모집(24.03)공고문.pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56612449,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2009.06
2024.03.21,2015122300015530,국민임대,경기도,1241,062,07,20240314,922,03,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015530&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,2024.03.28,06,[정정공고][정정공고]2024년 3월 고양시 지역 국민임대주택 예비입주자 모집공고,임대주택,접수마감,https://apply.lh.or.kr/lhapply/apply/wt/wrtanc/selectWrtancInfo.do?panId=2015122300015530&ccrCnntSysDsCd=03&uppAisTpCd=06&aisTpCd=07&mi=1026,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,(정정)(공고문)고양시국민임대주택예비입주자모집공고(2024.03.14).pdf,https://apply.lh.or.kr/lhapply/lhFile.do?fileid=56607540,공고문(PDF),NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,NO_DATA,2013.05
